"","Artist","Song","Album","Year","Sales","word","n","duration_ms","popularity","speechiness","danceability","tempo"
"288","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"send",14,NA,NA,NA,NA,NA
"289","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"his",82,NA,NA,NA,NA,NA
"290","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"one",208,NA,NA,NA,NA,NA
"291","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"begotten",1,NA,NA,NA,NA,NA
"292","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"son",14,NA,NA,NA,NA,NA
"293","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"to",1880,NA,NA,NA,NA,NA
"294","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"lead",9,NA,NA,NA,NA,NA
"295","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"wild",9,NA,NA,NA,NA,NA
"296","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"into",39,NA,NA,NA,NA,NA
"297","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"ways",13,NA,NA,NA,NA,NA
"298","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"of",631,NA,NA,NA,NA,NA
"299","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"man",133,NA,NA,NA,NA,NA
"300","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"follow",14,NA,NA,NA,NA,NA
"301","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"eat",11,NA,NA,NA,NA,NA
"302","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"my",1471,NA,NA,NA,NA,NA
"303","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"flesh",8,NA,NA,NA,NA,NA
"304","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"chorus",137,NA,NA,NA,NA,NA
"305","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"come",171,NA,NA,NA,NA,NA
"306","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"with",548,NA,NA,NA,NA,NA
"307","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hail",9,NA,NA,NA,NA,NA
"308","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"mary",8,NA,NA,NA,NA,NA
"309","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"run",70,NA,NA,NA,NA,NA
"310","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"quick",39,NA,NA,NA,NA,NA
"311","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"see",367,NA,NA,NA,NA,NA
"312","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"what",280,NA,NA,NA,NA,NA
"313","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"do",305,NA,NA,NA,NA,NA
"314","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"we",718,NA,NA,NA,NA,NA
"315","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"have",79,NA,NA,NA,NA,NA
"316","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"here",128,NA,NA,NA,NA,NA
"317","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"now",429,NA,NA,NA,NA,NA
"318","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"you",1917,NA,NA,NA,NA,NA
"319","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"wanna",181,NA,NA,NA,NA,NA
"320","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"ride",77,NA,NA,NA,NA,NA
"321","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"or",148,NA,NA,NA,NA,NA
"322","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"die",198,NA,NA,NA,NA,NA
"323","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"la",9,NA,NA,NA,NA,NA
"324","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"dadada",1,NA,NA,NA,NA,NA
"325","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"i",2477,NA,NA,NA,NA,NA
"326","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"ain't",428,NA,NA,NA,NA,NA
"327","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"killer",9,NA,NA,NA,NA,NA
"328","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"but",513,NA,NA,NA,NA,NA
"329","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"don't",518,NA,NA,NA,NA,NA
"330","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"push",12,NA,NA,NA,NA,NA
"331","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"revenge",4,NA,NA,NA,NA,NA
"332","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"is",463,NA,NA,NA,NA,NA
"333","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"sweetest",1,NA,NA,NA,NA,NA
"334","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"joy",4,NA,NA,NA,NA,NA
"335","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"next",31,NA,NA,NA,NA,NA
"336","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"getting",44,NA,NA,NA,NA,NA
"337","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"picture",97,NA,NA,NA,NA,NA
"338","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"paragraphs",1,NA,NA,NA,NA,NA
"339","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"unloaded",1,NA,NA,NA,NA,NA
"340","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"wise",2,NA,NA,NA,NA,NA
"341","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"words",17,NA,NA,NA,NA,NA
"342","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"being",21,NA,NA,NA,NA,NA
"343","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"quoted",1,NA,NA,NA,NA,NA
"344","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"peeped",2,NA,NA,NA,NA,NA
"345","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"weakness",1,NA,NA,NA,NA,NA
"346","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"rap",24,NA,NA,NA,NA,NA
"347","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"game",121,NA,NA,NA,NA,NA
"348","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"sewed",1,NA,NA,NA,NA,NA
"349","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"it",889,NA,NA,NA,NA,NA
"350","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"bow",6,NA,NA,NA,NA,NA
"351","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"down",209,NA,NA,NA,NA,NA
"352","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"pray",15,NA,NA,NA,NA,NA
"353","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hoping",19,NA,NA,NA,NA,NA
"354","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"that",630,NA,NA,NA,NA,NA
"355","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"he's",55,NA,NA,NA,NA,NA
"356","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"listening",1,NA,NA,NA,NA,NA
"357","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"seeing",6,NA,NA,NA,NA,NA
"358","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"coming",34,NA,NA,NA,NA,NA
"359","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"for",679,NA,NA,NA,NA,NA
"360","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"diamonds",5,NA,NA,NA,NA,NA
"361","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"when",392,NA,NA,NA,NA,NA
"362","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"they",655,NA,NA,NA,NA,NA
"363","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"glistening",1,NA,NA,NA,NA,NA
"364","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"pay",38,NA,NA,NA,NA,NA
"365","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"attention",6,NA,NA,NA,NA,NA
"366","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"rest",46,NA,NA,NA,NA,NA
"367","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"peace",59,NA,NA,NA,NA,NA
"368","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"father",21,NA,NA,NA,NA,NA
"369","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"i'm",843,NA,NA,NA,NA,NA
"370","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"ghost",8,NA,NA,NA,NA,NA
"371","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"these",187,NA,NA,NA,NA,NA
"372","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"killing",7,NA,NA,NA,NA,NA
"373","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"fields",1,NA,NA,NA,NA,NA
"374","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"catch",37,NA,NA,NA,NA,NA
"375","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"if",307,NA,NA,NA,NA,NA
"376","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"go",213,NA,NA,NA,NA,NA
"377","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"let's",43,NA,NA,NA,NA,NA
"378","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"deep",28,NA,NA,NA,NA,NA
"379","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"inside",38,NA,NA,NA,NA,NA
"380","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"solitary",1,NA,NA,NA,NA,NA
"381","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"mind",88,NA,NA,NA,NA,NA
"382","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"madman",3,NA,NA,NA,NA,NA
"383","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"who",106,NA,NA,NA,NA,NA
"384","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"screams",5,NA,NA,NA,NA,NA
"385","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"dark",20,NA,NA,NA,NA,NA
"386","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"evil",16,NA,NA,NA,NA,NA
"387","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"lurks",1,NA,NA,NA,NA,NA
"388","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"enemies",70,NA,NA,NA,NA,NA
"389","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"flee",8,NA,NA,NA,NA,NA
"390","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"activate",2,NA,NA,NA,NA,NA
"391","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hate",44,NA,NA,NA,NA,NA
"392","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"let",198,NA,NA,NA,NA,NA
"393","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"break",33,NA,NA,NA,NA,NA
"394","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"flame",5,NA,NA,NA,NA,NA
"395","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"set",28,NA,NA,NA,NA,NA
"396","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"trip",16,NA,NA,NA,NA,NA
"397","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"empty",8,NA,NA,NA,NA,NA
"398","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"out",364,NA,NA,NA,NA,NA
"399","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"clip",14,NA,NA,NA,NA,NA
"400","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"never",168,NA,NA,NA,NA,NA
"401","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"stop",86,NA,NA,NA,NA,NA
"402","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"aim",7,NA,NA,NA,NA,NA
"403","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"some",158,NA,NA,NA,NA,NA
"404","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"say",113,NA,NA,NA,NA,NA
"405","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"corrupted",1,NA,NA,NA,NA,NA
"406","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"stuck",35,NA,NA,NA,NA,NA
"407","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"lucky",3,NA,NA,NA,NA,NA
"408","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"bust",52,NA,NA,NA,NA,NA
"409","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"plus",23,NA,NA,NA,NA,NA
"410","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"mama",87,NA,NA,NA,NA,NA
"411","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"told",70,NA,NA,NA,NA,NA
"412","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"until",76,NA,NA,NA,NA,NA
"413","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"nut",9,NA,NA,NA,NA,NA
"414","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"world",122,NA,NA,NA,NA,NA
"415","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"can't",225,NA,NA,NA,NA,NA
"416","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"adjust",2,NA,NA,NA,NA,NA
"417","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"it's",426,NA,NA,NA,NA,NA
"418","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"just",250,NA,NA,NA,NA,NA
"419","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"as",289,NA,NA,NA,NA,NA
"420","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"well",48,NA,NA,NA,NA,NA
"421","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"2x",18,NA,NA,NA,NA,NA
"422","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"penitentiaries",2,NA,NA,NA,NA,NA
"423","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"packed",8,NA,NA,NA,NA,NA
"424","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"promise",5,NA,NA,NA,NA,NA
"425","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"makers",1,NA,NA,NA,NA,NA
"426","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"realize",11,NA,NA,NA,NA,NA
"427","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"precious",4,NA,NA,NA,NA,NA
"428","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"time",347,NA,NA,NA,NA,NA
"429","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"wasting",1,NA,NA,NA,NA,NA
"430","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"institutionalized",2,NA,NA,NA,NA,NA
"431","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"lived",4,NA,NA,NA,NA,NA
"432","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"life",284,NA,NA,NA,NA,NA
"433","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"product",7,NA,NA,NA,NA,NA
"434","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"made",66,NA,NA,NA,NA,NA
"435","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"crumble",1,NA,NA,NA,NA,NA
"436","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"too",109,NA,NA,NA,NA,NA
"437","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hardened",1,NA,NA,NA,NA,NA
"438","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"smile",10,NA,NA,NA,NA,NA
"439","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"we're",25,NA,NA,NA,NA,NA
"440","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"crazy",50,NA,NA,NA,NA,NA
"441","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"be",574,NA,NA,NA,NA,NA
"442","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"humble",1,NA,NA,NA,NA,NA
"443","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"balling",5,NA,NA,NA,NA,NA
"444","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"please",36,NA,NA,NA,NA,NA
"445","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"cause",380,NA,NA,NA,NA,NA
"446","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"falling",2,NA,NA,NA,NA,NA
"447","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"liquor",28,NA,NA,NA,NA,NA
"448","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"store",4,NA,NA,NA,NA,NA
"449","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"that's",213,NA,NA,NA,NA,NA
"450","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hennessee",2,NA,NA,NA,NA,NA
"451","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hear",88,NA,NA,NA,NA,NA
"452","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"ya",328,NA,NA,NA,NA,NA
"453","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"calling",7,NA,NA,NA,NA,NA
"454","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"can",344,NA,NA,NA,NA,NA
"455","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"get",514,NA,NA,NA,NA,NA
"456","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"more",83,NA,NA,NA,NA,NA
"457","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"til",65,NA,NA,NA,NA,NA
"458","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"reach",5,NA,NA,NA,NA,NA
"459","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"hell",76,NA,NA,NA,NA,NA
"460","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"scared",23,NA,NA,NA,NA,NA
"461","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"checking",6,NA,NA,NA,NA,NA
"462","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"bedroom",5,NA,NA,NA,NA,NA
"463","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"there",84,NA,NA,NA,NA,NA
"464","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"got",509,NA,NA,NA,NA,NA
"465","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"head",89,NA,NA,NA,NA,NA
"466","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"no",338,NA,NA,NA,NA,NA
"467","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"screws",1,NA,NA,NA,NA,NA
"468","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"live",117,NA,NA,NA,NA,NA
"469","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"nothing",31,NA,NA,NA,NA,NA
"470","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"lose",13,NA,NA,NA,NA,NA
"471","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"on",894,NA,NA,NA,NA,NA
"472","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"way",163,NA,NA,NA,NA,NA
"473","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"prison",15,NA,NA,NA,NA,NA
"474","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"selling",6,NA,NA,NA,NA,NA
"475","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"drugs",9,NA,NA,NA,NA,NA
"476","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"wrapped",4,NA,NA,NA,NA,NA
"477","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"up",633,NA,NA,NA,NA,NA
"478","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"living",46,NA,NA,NA,NA,NA
"479","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"thugs",32,NA,NA,NA,NA,NA
"480","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"homeboys",3,NA,NA,NA,NA,NA
"481","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"clinton",5,NA,NA,NA,NA,NA
"482","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"max",4,NA,NA,NA,NA,NA
"483","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"doing",13,NA,NA,NA,NA,NA
"484","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"bid",2,NA,NA,NA,NA,NA
"485","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"raise",14,NA,NA,NA,NA,NA
"486","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"real",112,NA,NA,NA,NA,NA
"487","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"turn",34,NA,NA,NA,NA,NA
"488","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"lights",15,NA,NA,NA,NA,NA
"489","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"i'll",114,NA,NA,NA,NA,NA
"490","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"thuggin",17,NA,NA,NA,NA,NA
"491","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"eternal",5,NA,NA,NA,NA,NA
"492","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"heart",44,NA,NA,NA,NA,NA
"493","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"kastro",12,NA,NA,NA,NA,NA
"494","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"apb",1,NA,NA,NA,NA,NA
"495","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"thug",203,NA,NA,NA,NA,NA
"496","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"family",32,NA,NA,NA,NA,NA
"497","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"since",30,NA,NA,NA,NA,NA
"498","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"outlawz",37,NA,NA,NA,NA,NA
"499","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"streets",66,NA,NA,NA,NA,NA
"500","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"skanless",3,NA,NA,NA,NA,NA
"501","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"freaks",4,NA,NA,NA,NA,NA
"502","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"our",73,NA,NA,NA,NA,NA
"503","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"walk",14,NA,NA,NA,NA,NA
"504","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"around",99,NA,NA,NA,NA,NA
"505","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"half",11,NA,NA,NA,NA,NA
"506","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"dead",40,NA,NA,NA,NA,NA
"507","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"k",14,NA,NA,NA,NA,NA
"508","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"blasted",7,NA,NA,NA,NA,NA
"509","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"off",94,NA,NA,NA,NA,NA
"510","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"thai",4,NA,NA,NA,NA,NA
"511","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"trying",36,NA,NA,NA,NA,NA
"512","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"mixed",4,NA,NA,NA,NA,NA
"513","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"twisted",5,NA,NA,NA,NA,NA
"514","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"blisted",1,NA,NA,NA,NA,NA
"515","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"high",79,NA,NA,NA,NA,NA
"516","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"visions",12,NA,NA,NA,NA,NA
"517","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"by",126,NA,NA,NA,NA,NA
"518","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"forever",18,NA,NA,NA,NA,NA
"519","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"multiply",4,NA,NA,NA,NA,NA
"520","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"survived",4,NA,NA,NA,NA,NA
"521","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"won't",52,NA,NA,NA,NA,NA
"522","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"cry",46,NA,NA,NA,NA,NA
"523","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"unless",6,NA,NA,NA,NA,NA
"524","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"slugs",7,NA,NA,NA,NA,NA
"525","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"young",161,NA,NA,NA,NA,NA
"526","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"noble",29,NA,NA,NA,NA,NA
"527","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"peep",29,NA,NA,NA,NA,NA
"528","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"whole",40,NA,NA,NA,NA,NA
"529","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"scene",15,NA,NA,NA,NA,NA
"530","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"whatever's",2,NA,NA,NA,NA,NA
"531","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"going",48,NA,NA,NA,NA,NA
"532","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"brain",16,NA,NA,NA,NA,NA
"533","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"kinda",10,NA,NA,NA,NA,NA
"534","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"cloudy",1,NA,NA,NA,NA,NA
"535","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"smoked",11,NA,NA,NA,NA,NA
"536","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"feeling",10,NA,NA,NA,NA,NA
"537","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"rowdy",2,NA,NA,NA,NA,NA
"538","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"ready",71,NA,NA,NA,NA,NA
"539","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"wet",14,NA,NA,NA,NA,NA
"540","2pac","Hail Mary","Hip-Hop Classics 1996",1996,NA,"party",29,NA,NA,NA,NA,NA
